number,x,y,z,qx,qy,qz,qw,attributes
93,3.99613316986,46.4732213271,-0.355363540831,-0.00393943215807,-0.00616536660458,0.994482116573,-0.104650795247,
94,2.94781203129,46.2878612325,-0.362060043383,-0.00361048001121,-0.00594201298594,0.993968720961,-0.109443312569,
95,1.90741519917,46.0667262082,-0.366433368363,-0.0043850122011,-0.0057113480387,0.993292533084,-0.115404054919,
96,0.820638127911,45.8923772584,-0.370164112163,-0.00277061385235,-0.00608605853484,0.996144560571,-0.0874716984765,
97,-0.17792548148,45.7604955402,-0.375903136495,-0.00260211633729,-0.00616434388284,0.999651082347,-0.0255527575197,
98,-1.25057887943,45.7721010913,-0.379664187948,-0.00204496766477,-0.00632080261574,0.999924716518,0.0103163393322,
99,-2.32196666729,45.7998870038,-0.382646747082,-0.00289069510472,-0.0063734121984,0.999854524991,0.0155548176716,
100,-3.38329170884,45.8276274861,-0.387903954416,-0.00267103790074,-0.00592930470846,0.999778036822,0.0200396105561,
101,-4.4391593339,45.8575989483,-0.392330209688,-0.00278948846759,-0.00579304014071,0.999674865101,0.0246743495254,
102,-5.52193539028,45.892170943,-0.397752710945,-0.00281846627088,-0.00553966361848,0.999980656001,0.000236638353769,
103,-6.6011359934,45.8704064165,-0.404077230311,-0.00290527109321,-0.0052134627148,0.999924311964,-0.0107586964483,
104,-7.66868444987,45.8658018863,-0.401735567613,-0.0026921273335,-0.00628150749786,0.999852296236,-0.0157696171832,
105,-8.68415005362,45.8461440561,-0.40734445919,-0.00225781999469,-0.00624271978332,0.999768783635,-0.0204526274198,
106,-9.74646804057,45.8026119323,-0.414560482007,-0.0018977377486,-0.00599458296845,0.999667983048,-0.0249877416937,
107,-10.7515312417,45.7193618048,-0.422355506877,-0.00214742500165,-0.00505018227044,0.999538529631,-0.0298766130714,
108,-11.8193541466,45.6671971879,-0.425138807964,-0.00235666638315,-0.00479352770417,0.999336918038,-0.0360165581665,
109,-12.8819261696,45.6074193152,-0.429637473966,-0.00273020087009,-0.0045953725378,0.999190859018,-0.0398629628873,
110,-13.9561037872,45.5247847847,-0.437648118076,-0.00262367132931,-0.00451564448835,0.999011579579,-0.0441428269422,
111,-14.9953571387,45.4478017231,-0.443452901453,-0.00253639002187,-0.00415425535852,0.998832800762,-0.0480556449268,
112,-16.0229588904,45.3480335968,-0.448331907136,-0.00231051232675,-0.00395186329357,0.99870087385,-0.0507504569449,
113,-17.0266401096,45.2529037323,-0.458801537086,-0.00210404858882,-0.00410406913457,0.998500629551,-0.054545599103,
114,-18.1164995839,45.1688100994,-0.465204888576,-0.00228799444538,-0.00410544149528,0.998178524058,-0.0601460268084,
115,-19.1371692612,45.0394137949,-0.465184866971,-0.00256964872223,-0.00394900746957,0.992717958167,-0.120369671339,
116,-20.1046240291,44.7715450123,-0.468244850489,-0.00302286649793,-0.0040877593965,0.985581103905,-0.169127289717,
117,-21.1118592197,44.4808019909,-0.477442668451,-0.00342764627406,-0.00378577818741,0.983998676586,-0.178102564839,
118,-22.0563170882,44.1390145128,-0.486380634722,-0.00356813671883,-0.0038616426461,0.983236204307,-0.182260589972,
119,-23.0024323218,43.807738409,-0.498363110506,-0.00351960130325,-0.00361757460783,0.98188554829,-0.189407749632,
120,-23.9802361207,43.3660753851,-0.504529741114,-0.00357214701073,-0.00303517058443,0.954495839392,-0.298187390895,
121,-24.7173439494,42.6332556995,-0.508105001744,-0.00370376639875,-0.00280297075683,0.88688233201,-0.461972027982,
122,-25.1054362038,41.6316692026,-0.516186648741,-0.00437788027842,-0.00103738332189,0.763813501924,-0.645421329271,
123,-25.2914625442,40.5761870373,-0.526037579066,-0.00423673388788,-0.00106722298473,0.754744204521,-0.656004646983,
124,-25.4340824341,39.5757801948,-0.531799248065,-0.00444270178082,-0.000783965345695,0.756635459652,-0.65382140451,
125,-25.6218505873,38.5145771102,-0.540751439737,-0.00427317708125,-0.00106851507937,0.760020195935,-0.649884528208,
126,-25.8063221211,37.493210899,-0.549128472841,-0.00428040605552,-0.00106023184643,0.762011653798,-0.647548294344,
127,-25.9852808858,36.3922930187,-0.55967721313,-0.00445595961605,-0.000887779564274,0.76401411748,-0.645183527814,
128,-26.2045605932,35.4105647064,-0.567281598511,-0.00346124842047,-0.000508224800069,0.766077235279,-0.642739006949,
129,-26.3897454395,34.4043462664,-0.575322627966,-0.00349696487455,-0.000602473090424,0.768220456069,-0.640175553375,
130,-26.6090060572,33.3651402174,-0.582526989174,-0.00386464749199,-0.000771344003982,0.743694481124,-0.66850803157,
131,-26.5958231201,32.3109964555,-0.592260904697,-0.00435237263702,-0.00106757442647,0.688248808489,-0.72546088437,
132,-26.5558939352,31.2304905074,-0.599756846746,-0.00436983275014,-0.000735426634147,0.732413244568,-0.680845946518,
133,-26.724736373,30.2357741146,-0.601104794822,-0.00400720830789,-0.00125575581346,0.787599702444,-0.616172925459,
134,-27.0180860659,29.2762078704,-0.610223462366,-0.00402938556754,-0.0017933195799,0.792007388637,-0.610495572795,
135,-27.4399834426,28.3155278873,-0.626014878126,-0.0034618693521,-0.0030465029825,0.90215762205,-0.431381918093,
136,-28.3323357108,27.7180712274,-0.637720638142,-0.00328459506361,-0.00393639715515,0.970581195365,-0.240719462066,
137,-29.2647429306,27.260482584,-0.654770077573,-0.00325304266683,-0.00379229933302,0.969289265042,-0.245872643565,
138,-30.1952101422,26.7881148474,-0.665441561488,-0.00278406389102,-0.00407864692335,0.968273616245,-0.249843586494,
139,-31.1168178246,26.3056582488,-0.678105597785,-0.00289938316919,-0.00411844192216,0.960590405203,-0.277922121187,
140,-32.0304841577,25.7076402288,-0.686634796948,-0.0032705180919,-0.00379538379676,0.943624402606,-0.330980189104,
141,-32.8800853339,25.0455219087,-0.701752703083,-0.00333256726353,-0.00400078066957,0.939558593206,-0.342348561678,
142,-33.7082592758,24.3750973019,-0.712365340673,-0.00293362308603,-0.00401282108646,0.940113932575,-0.340824126055,
143,-34.4832036358,23.7330624368,-0.724495355547,-0.00288684291867,-0.00361897750452,0.940336905549,-0.340213276052,
144,-35.3169082938,23.062923865,-0.729662556955,-0.00285613192384,-0.00381378738264,0.934585949881,-0.35570549591,
145,-36.0655897693,22.3320290513,-0.733415144703,-0.00325664327023,-0.00337259989578,0.904923020713,-0.425549464138,
